num,start,end,script
213,00:13:57.336,00:14:00.339,"['MAN:', 'One', 'by', 'one', ""they've"", 'been', 'peeling', 'off', 'the', 'fields', 'and', 'heading', 'over.']"
214,00:14:00.506,00:14:02.341,"[""Something's"", 'interfering', 'with', 'the', 'compass.']"
215,00:14:03.842,00:14:06.262,"['Magnetism', 'or', 'some', 'such.']"
217,00:14:49.180,00:14:50.847,"['MURPH:', 'Nothing', 'special', 'about', 'which', 'book.']"
218,00:14:51.515,00:14:53.725,"[""I've"", 'been', 'working', 'on', 'it,', 'like', 'you', 'said.']"
219,00:14:54.518,00:14:57.021,"['-I', 'counted', 'the', 'spaces.', '-Why?']"
220,00:14:59.065,00:15:01.150,"['In', 'case', 'the', 'ghost', 'is', 'trying', 'to', 'communicate.']"
221,00:15:01.901,00:15:03.485,"[""I'm"", 'trying', 'Morse.']"
222,00:15:04.070,00:15:05.321,['Morse?']
223,00:15:05.654,00:15:06.738,['Yeah.']
224,00:15:07.156,00:15:09.741,"['-Dots', 'and', 'dashes,', 'used--', '-I', 'know', 'what', 'Morse', 'code', 'is,', 'Murph.']"
225,00:15:09.909,00:15:12.869,"['I', 'just', ""don't"", 'think', 'your', ""bookshelf's"", 'trying', 'to', 'talk', 'to', 'you.']"
226,00:15:24.423,00:15:28.844,"['Had', 'to', 'reset', 'every', 'compass', 'clock', 'and', 'GPS', 'to', 'offset', 'for', 'the', 'anomaly.']"
227,00:15:29.095,00:15:31.680,"['-Which', 'is?', '-I', ""don't"", 'know.']"
228,00:15:33.432,00:15:35.601,"['If', 'the', 'house', 'was', 'built', 'on', 'magnetic', 'ore...']"
229,00:15:35.767,00:15:38.854,"[""...we'd"", 'have', 'seen', 'this', 'the', 'first', 'time', 'we', 'switched', 'on', 'the', 'tractor.']"
230,00:15:41.523,00:15:44.693,"['I', 'hear', 'your', 'meeting', 'at', 'the', 'school', ""didn't"", 'go', 'so', 'well.']"
231,00:15:45.277,00:15:47.029,"['Heh.', 'You', 'heard?']"
232,00:15:47.947,00:15:50.782,"[""It's"", 'like', ""we've"", 'forgotten', 'who', 'we', 'are,', 'Donald.']"
233,00:15:52.451,00:15:55.955,"['Explorers,', 'pioneers,', 'not', 'caretakers.']"
234,00:15:57.706,00:15:59.291,"['When', 'I', 'was', 'a', 'kid...']"
235,00:15:59.458,00:16:03.629,"['...it', 'felt', 'like', 'they', 'made', 'something', 'new', 'every', 'day.', 'Some...']"
236,00:16:03.963,00:16:07.299,"['...gadget', 'or', 'idea.', 'Like', 'every', 'day', 'was', 'Christmas.']"
237,00:16:07.758,00:16:10.427,"['But', 'six', 'billion', 'people...']"
238,00:16:10.802,00:16:12.804,"['...just', 'try', 'to', 'imagine', 'that.']"
239,00:16:13.805,00:16:16.808,"['And', 'every', 'last', 'one', 'of', 'them', 'trying', 'to', 'have', 'it', 'all.']"
241,00:16:20.229,00:16:22.148,"['This', 'world', ""isn't"", 'so', 'bad.']"
242,00:16:24.400,00:16:26.610,"['And', 'Tom', 'will', 'do', 'just', 'fine.']"
243,00:16:26.777,00:16:28.445,"[""You're"", 'the', 'one', 'who', ""doesn't"", 'belong.']"
244,00:16:28.529,00:16:31.157,"['Born', '40', 'years', 'too', 'late,', 'or', '40', 'years', 'too', 'early.']"
245,00:16:32.158,00:16:34.660,"['My', 'daughter', 'knew', 'it,', 'God', 'bless', 'her.']"
246,00:16:35.494,00:16:38.330,"['And', 'your', 'kids', 'know', 'it.', 'Especially', 'Murph.']"
247,00:16:38.664,00:16:42.084,"['Well,', 'we', 'used', 'to', 'look', 'up', 'in', 'the', 'sky', 'and', 'wonder...']"
248,00:16:42.251,00:16:44.628,"['...at', 'our', 'place', 'in', 'the', 'stars.']"
249,00:16:47.006,00:16:51.427,"['Now', 'we', 'just', 'look', 'down', 'and', 'worry', 'about', 'our', 'place', 'in', 'the', 'dirt.']"
250,00:16:51.927,00:16:54.763,"['Cooper,', 'you', 'were', 'good', 'at', 'something...']"
251,00:16:55.097,00:16:57.599,"['...and', 'you', 'never', 'got', 'a', 'chance', 'to', 'do', 'anything', 'with', 'it.']"
252,00:16:58.350,00:16:59.685,"[""I'm"", 'sorry.']"
253,00:17:01.437,00:17:02.854,"['WOMAN', '4:', 'You', ""didn't"", 'expect...']"
254,00:17:03.022,00:17:05.524,"['...this', 'dirt', 'that', 'was', 'giving', 'you', 'this', 'food...']"
255,00:17:05.857,00:17:08.985,"['...to', 'turn', 'on', 'you', 'like', 'that', 'and', 'destroy', 'you.']"
256,00:17:09.486,00:17:13.615,"['In', 'April--', 'I', 'believe', ""I'm"", 'right--', 'Fifteenth', 'of', 'April,', 'I', 'think.']"
257,00:17:14.033,00:17:16.368,"['This', 'happened', 'about', '1:30', 'when', 'that', 'thing...']"
258,00:17:16.702,00:17:18.454,"['...came', 'off', 'the', 'top', 'of', 'that', 'canyon.']"
260,00:17:20.164,00:17:22.291,"['In', 'my', 'day,', 'we', 'had', 'real', 'ballplayers.']"
261,00:17:22.458,00:17:24.210,"['Who', 'are', 'these', 'bums?']"
262,00:17:24.543,00:17:27.046,"['COOPER:', 'In', 'my', 'day,', 'people', 'were', 'too', 'busy...']"
263,00:17:27.213,00:17:29.298,"['...fighting', 'over', 'food', 'to', 'even', 'play', 'baseball.']"
264,00:17:29.548,00:17:34.470,"['Popcorn', 'at', 'a', 'ballgame', 'is', 'unnatural.', 'I', 'want', 'a', 'hot', 'dog.']"
