823,01:20:03.381,01:20:04.465,['Please!']
824,01:20:04.549,01:20:06.051,['Go!']
825,01:20:04.549,01:20:06.051,['No!']
826,01:20:07.760,01:20:09.137,['Go!']
827,01:20:09.221,01:20:10.679,['No!']
828,01:20:10.763,01:20:12.474,"['You', 'take', 'care', 'of', 'him.']"
829,01:20:14.142,01:20:15.894,['No!']
830,01:20:16.519,01:20:18.646,['Papa!']
831,01:20:18.730,01:20:22.484,['No!']
833,01:20:32.077,01:20:34.162,"['He’s', 'safe', 'now,', 'Mirena.']"
839,01:22:07.047,01:22:10.467,"['Prince', 'Vlad', 'Dracula', 'was', 'a', 'hero,']"
840,01:22:13.011,01:22:17.807,"['but', 'there', 'are', 'no', 'pictures', 'or', 'statues', 'of', 'him.']"
841,01:22:23.396,01:22:25.190,"['I', 'am', 'his', 'legacy.']"
842,01:22:27.025,01:22:30.862,"['His', 'sacrifice', 'taught', 'me', 'that', 'even', 'after', 'the', 'darkest', 'night']"
843,01:22:31.904,01:22:33.865,"['the', 'sun', 'will', 'rise', 'again.']"
844,01:22:34.699,01:22:37.035,"['Drink,', 'master.']"
845,01:22:38.536,01:22:41.789,"['For', 'if', 'the', 'heart', 'is', 'strong', 'enough,']"
846,01:22:41.873,01:22:44.458,"['the', 'soul', 'is', 'reborn–']"
848,01:22:46.128,01:22:48.338,"['with', 'each', 'new', 'day,']"
849,01:22:50.923,01:22:53.260,"['in', 'life', 'after', 'life,']"
850,01:22:56.054,01:22:57.889,"['age', 'after', 'age,']"
851,01:23:02.227,01:23:03.728,['forever.']
852,01:23:29.212,01:23:30.380,['Beautiful.']
853,01:23:34.342,01:23:36.053,"['The', 'flowers,', 'my', 'lady.']"
854,01:23:36.969,01:23:38.513,"['""My', 'lady""?']"
855,01:23:39.931,01:23:41.266,"['Where', 'are', 'you', 'from?']"
856,01:23:42.100,01:23:43.851,"['A', 'long', 'way', 'from', 'here.']"
857,01:23:49.649,01:23:51.109,"['Well,', 'good', 'night.']"
858,01:23:52.860,01:23:55.904,"['""Why', 'think', 'separately', 'of', 'this', 'life', 'and', 'the', 'next']"
859,01:23:55.988,01:23:58.616,"['when', 'one', 'is', 'born', 'from', 'the', 'last?""']"
860,01:24:04.622,01:24:06.291,"['That’s', 'my', 'favorite', 'poem.']"
861,01:24:07.125,01:24:09.543,"['It', 'speaks', 'to', 'you', 'of', 'yearning,']"
862,01:24:09.627,01:24:11.963,"['of', 'one', 'soul', 'pleading', 'for', 'another.']"
863,01:24:16.801,01:24:18.303,"['I’m', 'Mina.']"
864,01:24:20.305,01:24:21.806,['Vlad.']
867,01:24:56.674,01:24:58.801,"['Let', 'the', 'games', 'begin.']"
